timestamp,amount,price,symbol
2013-02-18 10:36:50,22.68,27.3042168,BTC
2013-02-18 12:28:13,1.0,27.081030600000005,BTC
2013-02-18 14:55:09,5.0,27.132,BTC
2013-02-18 16:24:36,0.00015265,27.336,BTC
2013-02-18 16:24:39,0.01154459,27.336,BTC
2013-02-18 16:26:26,0.06,27.2952,BTC
2013-02-18 16:26:54,0.05858307,27.3875406,BTC
2013-02-18 18:31:43,0.00483835,27.3564,BTC
2013-02-18 18:31:43,5.0,27.3564,BTC
2013-02-18 22:51:05,0.00044,27.260112,BTC
2013-02-19 01:01:48,0.0501072,27.744,BTC
2013-02-19 01:06:08,68.48112015,27.795,BTC
2013-02-19 01:06:24,13.83083382,27.8154,BTC
2013-02-19 01:10:23,1.0,27.8346984,BTC
2013-02-19 01:10:27,1.0,27.83274,BTC
2013-02-19 01:10:32,1.0,27.83274,BTC
2013-02-19 01:10:37,1.0,27.83274,BTC
2013-02-19 01:10:42,1.0,27.83274,BTC
2013-02-19 01:11:11,1.0,27.83274,BTC
2013-02-19 01:11:16,1.0,27.83274,BTC
2013-02-19 01:11:22,1.0,27.83274,BTC
2013-02-19 01:11:37,1.0,27.83274,BTC
2013-02-19 01:12:55,1.0,27.9805788,BTC
2013-02-19 01:12:59,1.0,27.9805788,BTC
2013-02-19 01:16:05,1.0,27.5462628,BTC
2013-02-19 01:16:13,1.0,27.5462628,BTC
2013-02-19 01:16:19,1.0,27.5462628,BTC
2013-02-19 01:17:09,6.00244959,27.5462628,BTC
2013-02-19 01:24:20,14.41411404,27.89598,BTC
2013-02-19 01:29:19,2.1151957,27.840186,BTC
2013-02-19 01:30:55,1.0,27.795,BTC
2013-02-19 01:30:59,1.0,27.795,BTC
2013-02-19 01:31:03,1.0,27.795,BTC
2013-02-19 01:33:18,5.0,28.0499286,BTC
2013-02-19 01:34:56,0.28800000000000003,28.001142,BTC
2013-02-19 01:36:35,0.11,27.89496,BTC
2013-02-19 02:01:29,523.0,28.0552734,BTC
2013-02-19 02:03:37,9.08505128,28.152,BTC
2013-02-19 02:05:12,3.82989689,28.2744,BTC
2013-02-19 02:06:37,1.9149545,28.2076614,BTC
2013-02-19 02:09:50,0.00011348,27.9989592,BTC
2013-02-19 02:11:16,0.02572035,28.0499898,BTC
