timestamp,amount,price,symbol
2013-05-13 12:30:23,10.0,117.4,BTC
2013-05-13 12:30:25,1.0,116.9,BTC
2013-05-13 12:30:25,0.0253,117.331,BTC
2013-05-13 12:30:26,10.0,117.3,BTC
2013-05-13 12:30:27,0.025,117.278,BTC
2013-05-13 12:30:28,0.005,117.265,BTC
2013-05-13 12:30:29,0.005,117.222,BTC
2013-05-13 12:30:30,0.8514261000000001,116.87,BTC
2013-05-13 12:30:31,4.95,117.111,BTC
2013-05-13 12:30:32,0.8333333,117.107,BTC
2013-05-13 12:30:32,18.9905664,117.1,BTC
2013-05-13 12:30:33,0.0050302,117.091,BTC
2013-05-13 12:30:34,0.498,117.062,BTC
2013-05-13 12:30:35,0.1,116.55,BTC
2013-05-13 12:36:29,0.0138784,118.05,BTC
2013-05-13 12:36:29,25.097797,117.6,BTC
2013-05-13 12:36:30,1.6649078999999998,117.505,BTC
2013-05-13 12:36:30,10.04255,117.5,BTC
2013-05-13 12:36:30,0.1,117.448,BTC
2013-05-13 12:36:30,10.0,117.4,BTC
2013-05-13 12:36:31,0.00894,117.331,BTC
2013-05-13 12:36:31,10.0,117.3,BTC
2013-05-13 12:36:31,0.125,117.254,BTC
2013-05-13 12:36:32,0.005,117.222,BTC
2013-05-13 12:36:32,4.95,117.111,BTC
2013-05-13 12:36:33,0.8333333,117.107,BTC
2013-05-13 12:51:03,0.5,117.6,BTC
2013-05-13 13:14:13,0.2,117.01,BTC
2013-05-13 13:34:21,30.0,117.45,BTC
2013-05-13 13:36:30,0.6765952,117.0,BTC
2013-05-13 13:53:52,0.25,117.3,BTC
2013-05-13 13:54:20,0.2169345,117.4,BTC
2013-05-13 14:18:23,0.5,117.18,BTC
2013-05-13 14:28:29,0.34,117.4,BTC
2013-05-13 14:30:41,0.4017916,117.001,BTC
2013-05-13 14:31:41,0.9958934000000002,117.0,BTC
2013-05-13 14:48:08,0.1,116.912,BTC
2013-05-13 15:42:48,1.53,117.25,BTC
2013-05-13 16:10:53,10.0,116.55,BTC
2013-05-13 16:13:22,4.5,116.55,BTC
2013-05-13 16:40:37,0.4175,117.48,BTC
2013-05-13 16:44:34,0.7335,117.4,BTC
2013-05-13 17:09:10,1.7,116.55,BTC
2013-05-13 17:21:51,5.0,117.34,BTC
2013-05-13 17:27:05,0.7635064,117.599,BTC
2013-05-13 17:30:13,1.0,117.9,BTC
2013-05-13 19:06:12,1.0,117.0,BTC
2013-05-13 19:06:45,0.4362768,117.725,BTC
2013-05-13 19:14:37,0.5,117.725,BTC
2013-05-13 19:19:36,1.0,117.9,BTC
2013-05-13 19:20:03,0.6012486,117.73,BTC
2013-05-13 19:29:46,0.3867763,117.9,BTC
2013-05-13 19:31:06,0.07412769999999999,117.91,BTC
2013-05-13 19:34:42,0.25,117.143,BTC
2013-05-13 19:34:43,0.5,117.1,BTC
2013-05-13 19:41:47,9.6203579,117.39,BTC
2013-05-13 19:41:49,5.0,117.21,BTC
2013-05-13 19:41:50,0.5,117.196,BTC
2013-05-13 19:41:51,0.025,117.102,BTC
2013-05-13 19:41:53,3.0121994,116.55,BTC
2013-05-13 19:42:25,7.436959599999999,117.5,BTC
2013-05-13 19:42:27,2.5,117.01,BTC
2013-05-13 19:42:28,9.2502398,117.0,BTC
2013-05-13 19:46:58,1.33845,117.65,BTC
2013-05-13 19:46:59,1.7636998,117.39,BTC
2013-05-13 19:51:04,0.6489864000000001,117.639,BTC
2013-05-13 19:51:05,5.6146157,117.39,BTC
2013-05-13 20:20:02,19.2421569,117.0,BTC
2013-05-13 20:21:00,0.7578431,117.01,BTC
2013-05-13 20:38:01,12.225368,116.5,BTC
2013-05-13 20:39:40,5.774632,116.5,BTC
2013-05-13 20:41:16,0.75,116.5101,BTC
2013-05-13 20:42:05,0.25,116.51,BTC
2013-05-13 20:43:55,0.3629014,116.5,BTC
2013-05-13 20:44:23,0.59,116.51,BTC
2013-05-13 20:45:40,0.032021100000000004,116.5,BTC
2013-05-13 20:46:10,0.75,116.51,BTC
2013-05-13 20:46:40,0.75,116.51,BTC
2013-05-13 20:52:10,1.2786349,116.51,BTC
2013-05-13 20:52:48,2.0,116.1,BTC
2013-05-13 20:53:29,0.8,116.09,BTC
2013-05-13 20:53:30,3.0,116.0,BTC
2013-05-13 20:53:32,0.2,115.11,BTC
2013-05-13 20:53:35,2.76,115.0,BTC
2013-05-13 20:53:36,0.8772371999999999,115.05,BTC
2013-05-13 20:53:38,15.5906441,115.01,BTC
2013-05-13 20:53:39,0.1,114.99,BTC
2013-05-13 20:53:40,44.4738033,114.9,BTC
2013-05-13 20:53:41,1.42,114.73,BTC
2013-05-13 20:53:43,2.061,114.56,BTC
2013-05-13 20:53:45,0.4,114.54,BTC
2013-05-13 20:53:46,26.0421398,114.5,BTC
2013-05-13 20:53:47,1.5,114.48,BTC
2013-05-13 20:53:49,25.0,114.2,BTC
2013-05-13 20:53:51,3.0290631,114.35,BTC
2013-05-13 20:53:53,1.5,114.34,BTC
2013-05-13 20:53:55,6.1401575,114.3,BTC
2013-05-13 20:53:57,2.0,114.1,BTC
2013-05-13 20:53:59,0.1,114.07,BTC
2013-05-13 20:54:01,59.9886665,114.18,BTC
2013-05-13 20:54:43,1.0,116.0,BTC
2013-05-13 20:55:23,2.2,116.0,BTC
2013-05-13 20:55:24,0.2,116.0,BTC
2013-05-13 20:56:27,0.974,115.8,BTC
2013-05-13 20:56:28,3.097,115.87,BTC
2013-05-13 20:56:29,6.0,115.92,BTC
2013-05-13 20:56:30,5.0,115.98,BTC
2013-05-13 20:56:32,4.0,116.03,BTC
2013-05-13 20:56:43,0.5,115.39,BTC
2013-05-13 20:56:44,0.736,115.78,BTC
2013-05-13 20:56:46,0.3,116.0,BTC
2013-05-13 20:57:45,0.2,115.37,BTC
2013-05-13 20:57:54,0.7,115.0,BTC
2013-05-13 20:59:36,11.7551224,114.69,BTC
2013-05-13 21:02:51,0.5,115.84,BTC
2013-05-13 21:03:02,3.9158776,115.84,BTC
2013-05-13 21:03:27,1.0,115.84,BTC
2013-05-13 21:03:28,3.9791783,116.05,BTC
2013-05-13 21:03:29,4.95,116.025,BTC
2013-05-13 21:07:06,0.1,115.79,BTC
2013-05-13 21:07:17,0.1,115.2,BTC
2013-05-13 21:08:57,0.2149252,115.81,BTC
2013-05-13 21:08:58,5.8,115.92,BTC
2013-05-13 21:08:59,2.7510748,116.0,BTC
2013-05-13 21:34:59,10.0,116.0,BTC
2013-05-13 22:28:07,1.0,116.59,BTC
2013-05-13 22:28:32,0.7,115.68,BTC
2013-05-13 22:28:58,0.2,115.65,BTC
2013-05-13 22:28:59,0.1,115.52,BTC
2013-05-13 22:29:28,0.01,116.6,BTC
2013-05-13 22:44:14,0.3403,115.97,BTC
2013-05-13 22:44:39,1.0,115.97,BTC
2013-05-13 22:45:29,0.4403,115.97,BTC
2013-05-13 22:48:22,1.4475632,115.68,BTC
2013-05-13 22:48:23,0.2,115.65,BTC
2013-05-13 22:48:23,0.1,115.52,BTC
2013-05-13 22:48:23,2.037,115.42,BTC
2013-05-13 22:48:24,0.8622920000000001,115.4,BTC
2013-05-13 22:48:24,0.2,115.33,BTC
2013-05-13 22:48:25,0.8635579,115.28,BTC
2013-05-13 22:48:25,0.1,115.25,BTC
2013-05-13 22:48:27,0.1,115.15,BTC
2013-05-13 22:48:27,0.8664761000000001,115.02,BTC
2013-05-13 22:48:28,0.2,115.0,BTC
2013-05-13 22:48:28,0.05333330000000002,114.7,BTC
2013-05-13 22:49:47,0.3601651,115.97,BTC
2013-05-13 22:50:15,10.0,116.025,BTC
2013-05-13 22:50:15,0.1559,115.68,BTC
2013-05-13 22:50:16,0.5351,114.72,BTC
2013-05-13 22:51:05,9.0,116.025,BTC
2013-05-13 22:54:43,0.3601651,116.025,BTC
2013-05-13 22:54:43,1.7,115.88,BTC
2013-05-13 22:57:31,0.341,115.98,BTC
2013-05-13 22:58:55,0.08,117.1,BTC
2013-05-13 23:01:28,1.6734996,115.97,BTC
2013-05-13 23:01:29,5.0280613,116.0,BTC
2013-05-13 23:03:43,1.9475285,117.3,BTC
2013-05-13 23:05:40,0.88125,117.35,BTC
2013-05-13 23:12:05,0.86955,117.399,BTC
2013-05-13 23:32:04,0.2841229,117.5,BTC
2013-05-13 23:56:28,1.2544215,117.979,BTC
2013-05-14 00:26:24,0.0892043,117.811,BTC
2013-05-14 00:58:15,5.138306299999999,117.42,BTC
2013-05-14 01:03:04,2.9388482,117.42,BTC
2013-05-14 01:07:12,1.3315624,117.4,BTC
2013-05-14 01:22:47,0.2931,117.75,BTC
2013-05-14 01:31:00,0.1,117.75,BTC
2013-05-14 01:31:39,0.15,117.2,BTC
2013-05-14 01:32:34,0.12,117.2,BTC
2013-05-14 01:42:48,0.2,117.2,BTC
2013-05-14 03:01:04,0.28868320000000003,117.819,BTC
2013-05-14 03:07:34,0.07585750000000001,117.2,BTC
2013-05-14 03:15:53,0.5,116.44,BTC
2013-05-14 03:23:35,0.042,117.97,BTC
2013-05-14 03:28:31,4.039901,117.5,BTC
2013-05-14 04:14:13,0.08772519999999999,117.886,BTC
2013-05-14 04:17:54,20.6059745,117.75,BTC
2013-05-14 04:17:55,0.2,117.95,BTC
2013-05-14 04:17:56,0.3,117.99,BTC
2013-05-14 04:17:57,0.5,118.0,BTC
2013-05-14 04:17:59,25.0,118.05,BTC
2013-05-14 04:18:38,0.2,118.1016,BTC
2013-05-14 05:21:08,1.8470801,118.0,BTC
2013-05-14 05:21:37,0.5527,117.81,BTC
2013-05-14 05:39:14,0.1,117.1,BTC
2013-05-14 05:59:46,0.4,118.19,BTC
2013-05-14 06:06:20,0.5,117.542,BTC
2013-05-14 06:37:35,0.8729,118.209,BTC
2013-05-14 06:38:11,0.0688184,118.211,BTC
2013-05-14 06:52:51,0.2305,118.99,BTC
2013-05-14 07:44:57,0.03,118.0,BTC
2013-05-14 08:20:37,39.9502,117.6,BTC
2013-05-14 08:20:37,0.1,117.508,BTC
2013-05-14 08:20:38,0.1,117.5,BTC
2013-05-14 08:26:44,3.85,118.1,BTC
2013-05-14 08:26:45,1.5311008999999998,117.8,BTC
2013-05-14 08:26:46,3.5,117.9,BTC
2013-05-14 08:26:47,0.5,117.959,BTC
2013-05-14 08:26:48,1.995,118.5,BTC
2013-05-14 08:26:49,50.0,118.5,BTC
2013-05-14 08:26:50,0.5,118.09,BTC
2013-05-14 08:26:52,0.1,118.66,BTC
2013-05-14 08:26:52,16.40925,118.2,BTC
2013-05-14 08:26:53,1.9112265,118.25,BTC
2013-05-14 08:26:54,0.9702319,118.29,BTC
2013-05-14 08:26:54,12.8442806,118.3,BTC
2013-05-14 08:26:55,0.1,118.311,BTC
2013-05-14 08:26:55,4.2685289000000015,118.319,BTC
2013-05-14 08:26:56,1.0,118.8,BTC
2013-05-14 08:26:57,3.57875,118.36,BTC
2013-05-14 08:26:58,0.2,118.85,BTC
2013-05-14 08:26:58,0.1,118.385,BTC
2013-05-14 08:27:00,0.7511093000000001,118.4,BTC
2013-05-14 08:27:00,0.025,118.42,BTC
2013-05-14 08:27:02,2.0,118.9,BTC
2013-05-14 08:27:02,0.117,118.43,BTC
2013-05-14 08:27:03,0.005,118.445,BTC
2013-05-14 08:27:04,0.5,118.449,BTC
2013-05-14 08:27:04,10.0,118.45,BTC
2013-05-14 08:27:05,0.1,118.467,BTC
2013-05-14 08:27:06,0.1,118.469,BTC
2013-05-14 08:27:06,0.0056941000000000005,118.487,BTC
2013-05-14 08:27:07,0.0167951,118.488,BTC
2013-05-14 08:27:07,0.0268708,118.495,BTC
2013-05-14 08:27:09,36.1672,118.97,BTC
2013-05-14 08:28:45,0.5792884,118.3,BTC
2013-05-14 08:28:45,0.1,118.311,BTC
2013-05-14 08:28:46,1.1948417,118.319,BTC
2013-05-14 08:51:38,1.0,118.3,BTC
2013-05-14 08:51:40,1.0,118.5,BTC
2013-05-14 08:51:41,2.7665,118.218,BTC
2013-05-14 08:51:42,1.0,118.7,BTC
2013-05-14 08:52:11,1.0,118.239,BTC
2013-05-14 09:28:44,2.4381368,118.1,BTC
2013-05-14 09:30:22,2.4130578,118.1,BTC
2013-05-14 09:47:21,2.0,118.15,BTC
2013-05-14 10:11:03,38.834978,119.0,BTC
2013-05-14 10:11:19,0.5125,119.0,BTC
2013-05-14 10:11:22,10.0,119.0,BTC
2013-05-14 10:11:23,0.4,119.2,BTC
2013-05-14 10:11:24,2.2625411,119.009,BTC
2013-05-14 10:11:24,0.0166667,119.018,BTC
2013-05-14 10:11:25,0.0149381,119.044,BTC
2013-05-14 10:11:26,0.0317955,119.048,BTC
2013-05-14 10:11:26,0.089613,119.068,BTC
2013-05-14 10:11:27,11.9372753,119.1,BTC
2013-05-14 10:11:28,0.5,119.11,BTC
2013-05-14 10:11:28,0.1007381,119.124,BTC
2013-05-14 10:11:29,0.25,119.13,BTC
2013-05-14 10:11:30,1.6783715,119.142,BTC
2013-05-14 10:11:31,0.0367511,119.161,BTC
2013-05-14 10:11:31,0.0053698,119.191,BTC
2013-05-14 10:11:32,14.541017300000002,119.2,BTC
2013-05-14 10:11:33,0.1296458,119.22,BTC
2013-05-14 10:11:34,50.0,119.7,BTC
2013-05-14 10:11:35,0.1,119.24,BTC
2013-05-14 10:11:35,0.0341051,119.262,BTC
2013-05-14 10:11:36,0.0317955,119.269,BTC
2013-05-14 10:11:37,0.1,119.749,BTC
2013-05-14 10:11:38,0.012425,119.277,BTC
2013-05-14 10:11:39,0.01249,119.284,BTC
2013-05-14 10:11:40,0.8145,119.3,BTC
2013-05-14 10:11:52,0.57,118.5,BTC
2013-05-14 10:12:45,3.6617064,119.0,BTC
2013-05-14 10:13:56,3.4287995,119.0,BTC
2013-05-14 10:14:47,9.8564282,119.0,BTC
2013-05-14 10:17:01,0.03475,119.28,BTC
2013-05-14 10:17:02,5.0,119.8,BTC
2013-05-14 10:17:26,0.14,119.0,BTC
2013-05-14 10:17:56,1.0,118.9,BTC
2013-05-14 10:17:57,1.0,118.7,BTC
2013-05-14 10:17:58,2.6761507,119.01,BTC
2013-05-14 10:19:11,21.4113055,119.03,BTC
2013-05-14 10:19:12,36.65324310000001,119.0,BTC
2013-05-14 10:20:53,0.9,119.0,BTC
2013-05-14 10:20:56,0.99,119.01,BTC
2013-05-14 10:26:57,9.8899812,119.02,BTC
2013-05-14 10:36:03,6.0,119.0,BTC
2013-05-14 10:36:19,2.0,119.0,BTC
2013-05-14 11:03:52,0.43763,119.0,BTC
2013-05-14 11:05:06,0.005370399999999999,119.199,BTC
2013-05-14 11:06:04,4.9946296,119.2,BTC
2013-05-14 11:10:10,1.9169,119.5,BTC
2013-05-14 11:11:05,9.9688577,119.5,BTC
2013-05-14 11:26:33,0.57,119.44,BTC
2013-05-14 11:29:09,0.0050505,118.88,BTC
2013-05-14 11:29:09,0.0050505,118.86,BTC
2013-05-14 11:29:09,0.0050505,118.84,BTC
2013-05-14 11:29:10,0.0050505,118.82,BTC
2013-05-14 11:29:10,0.0050505,118.8,BTC
2013-05-14 11:29:10,0.005,118.701,BTC
2013-05-14 11:29:10,7.28238918,118.7,BTC
2013-05-14 11:53:55,3.92,119.0,BTC
2013-05-14 12:11:14,1.2321548999999998,118.9,BTC
2013-05-14 12:15:49,0.3901121,117.72,BTC
2013-05-14 12:15:50,1.7020123,117.77,BTC
2013-05-14 12:15:50,3.07,117.81,BTC
2013-05-14 12:15:51,1.4737006,117.88,BTC
2013-05-14 12:15:52,6.1733482,117.9,BTC
2013-05-14 12:16:07,10.0,117.39,BTC
2013-05-14 12:16:09,0.2,117.41,BTC
2013-05-14 12:17:26,4.2795097,118.889,BTC
2013-05-14 12:19:51,19.0,118.89,BTC
2013-05-14 12:41:49,1.0,119.44,BTC
2013-05-14 13:00:56,0.3,119.49,BTC
2013-05-14 13:06:54,0.2410697,119.13,BTC
2013-05-14 13:06:55,5.6957953,119.11,BTC
2013-05-14 13:06:55,30.4127312,119.0,BTC
2013-05-14 13:06:56,0.00514,118.98,BTC
2013-05-14 13:06:56,4.2051264,118.902,BTC
2013-05-14 13:06:57,27.7056203,118.85,BTC
2013-05-14 13:06:57,40.8929133,118.82,BTC
2013-05-14 13:06:58,4.652579,118.8,BTC
2013-05-14 13:06:58,1.7455,118.701,BTC
2013-05-14 13:06:59,0.15971670000000002,118.692,BTC
2013-05-14 13:07:00,0.15,118.65,BTC
2013-05-14 13:07:00,17.2252144,118.6,BTC
2013-05-14 13:07:01,0.0050505,118.57,BTC
2013-05-14 13:07:02,0.063425,118.55,BTC
2013-05-14 13:07:02,0.0050505,118.54,BTC
2013-05-14 13:07:03,0.0050505,118.52,BTC
2013-05-14 13:07:03,34.628963,118.5,BTC
2013-05-14 13:07:04,0.5,118.49,BTC
2013-05-14 13:07:05,0.1,118.474,BTC
2013-05-14 13:07:05,0.1,118.46,BTC
2013-05-14 13:07:06,0.005,118.44,BTC
2013-05-14 13:07:07,2.92285,118.44,BTC
2013-05-14 13:07:07,0.16072020000000006,118.391,BTC
2013-05-14 13:07:08,0.0050505,118.38,BTC
2013-05-14 13:07:09,0.0050505,118.36,BTC
2013-05-14 13:07:09,0.0050505,118.35,BTC
2013-05-14 13:07:10,0.0050505,118.34,BTC
2013-05-14 13:07:10,0.0050505,118.33,BTC
2013-05-14 13:07:11,0.0050505,118.32,BTC
2013-05-14 13:07:12,0.968,118.305,BTC
2013-05-14 13:07:12,25.5,118.3,BTC
2013-05-14 13:07:13,0.005,118.253,BTC
2013-05-14 13:07:14,0.01,118.24,BTC
2013-05-14 13:07:14,0.046554000000000005,118.209,BTC
2013-05-14 13:07:15,0.0424445,118.188,BTC
2013-05-14 13:07:15,0.0050505,118.181,BTC
2013-05-14 13:07:16,0.0050505,118.171,BTC
2013-05-14 13:07:17,0.1,118.159,BTC
2013-05-14 13:07:18,0.0050505,118.151,BTC
2013-05-14 13:07:18,0.0050505,118.131,BTC
2013-05-14 13:07:19,2.5,118.121,BTC
2013-05-14 13:07:19,0.0050505,118.111,BTC
2013-05-14 13:07:20,0.0600505,118.101,BTC
2013-05-14 13:07:20,6.0,118.1,BTC
2013-05-14 13:07:21,0.3177427,118.02,BTC
2013-05-14 13:07:22,0.0153242,118.011,BTC
2013-05-14 13:07:22,0.005,118.006,BTC
2013-05-14 13:07:23,0.01,118.0,BTC
2013-05-14 13:07:24,0.07473060000000001,117.973,BTC
2013-05-14 13:07:25,0.07494289999999999,117.965,BTC
2013-05-14 13:07:26,0.2,117.48,BTC
2013-05-14 13:07:27,0.0057901,117.924,BTC
2013-05-14 13:07:29,1.4485,117.884,BTC
2013-05-14 13:07:29,1.355,117.811,BTC
2013-05-14 13:07:30,0.0103376,117.793,BTC
2013-05-14 13:07:31,0.2,117.3,BTC
2013-05-14 13:07:32,0.005,117.759,BTC
2013-05-14 13:07:33,0.005,117.74,BTC
2013-05-14 13:07:33,5.0,117.721,BTC
2013-05-14 13:07:34,49.8931,117.7,BTC
2013-05-14 13:07:35,0.055,117.66,BTC
2013-05-14 13:07:35,37.39767370000001,117.6,BTC
2013-05-14 13:09:25,1.0,119.49,BTC
2013-05-14 14:01:52,0.9151273,119.49,BTC
2013-05-14 14:05:11,0.402393,119.3,BTC
2013-05-14 14:05:45,2.056894,119.49,BTC
2013-05-14 14:06:43,1.556894,119.49,BTC
2013-05-14 14:07:14,0.1,119.3,BTC
2013-05-14 14:11:33,0.9728895,119.45,BTC
2013-05-14 14:17:23,13.5559574,119.494,BTC
2013-05-14 14:30:40,0.98,119.49,BTC
2013-05-14 14:44:25,0.025,119.095,BTC
2013-05-14 14:44:25,0.4949782999999999,119.047,BTC
2013-05-14 14:44:25,18.62477653,119.0,BTC
2013-05-14 15:19:04,1.6507214,119.437,BTC
2013-05-14 15:20:59,1.4715311000000002,119.437,BTC
2013-05-14 15:22:47,1.3070811000000002,119.437,BTC
2013-05-14 15:30:17,1.9762813,119.489,BTC
2013-05-14 15:30:32,1.0,119.4,BTC
2013-05-14 15:36:04,1.0,119.4,BTC
2013-05-14 15:37:06,1.0,119.4,BTC
2013-05-14 15:37:40,15.6,119.4,BTC
2013-05-14 15:37:55,1.1034386,119.479,BTC
2013-05-14 15:39:48,0.9754942,119.479,BTC
2013-05-14 15:49:29,1.0,119.4,BTC
2013-05-14 15:52:07,5.0,119.41,BTC
2013-05-14 15:52:56,5.0,119.41,BTC
2013-05-14 15:53:55,5.0,119.41,BTC
2013-05-14 15:54:25,1.6458155,119.42,BTC
2013-05-14 15:54:56,4.1544932,119.41,BTC
2013-05-14 15:55:54,0.1430124,119.41,BTC
2013-05-14 15:56:55,0.2337627,119.41,BTC
2013-05-14 15:57:56,0.0514477,119.41,BTC
2013-05-14 15:59:40,0.0970261,119.494,BTC
2013-05-14 16:00:41,0.0915145,119.494,BTC
2013-05-14 16:01:12,20.0,119.4,BTC
2013-05-14 16:06:25,1.0,119.4,BTC
2013-05-14 16:08:38,1.64e-05,119.499,BTC
2013-05-14 16:12:10,0.1186324,119.51,BTC
2013-05-14 16:13:20,0.1367671,119.4,BTC
2013-05-14 16:20:13,0.625,119.2,BTC
2013-05-14 16:25:51,1.0,119.4,BTC
2013-05-14 16:31:05,1.0,119.4,BTC
2013-05-14 16:34:41,0.6141890999999999,119.695,BTC
2013-05-14 16:35:39,0.31418909999999994,119.695,BTC
2013-05-14 16:37:37,0.1846309,119.695,BTC
2013-05-14 16:38:37,0.1621309,119.695,BTC
2013-05-14 16:38:54,0.125,119.43,BTC
2013-05-14 16:39:25,0.5,119.5,BTC
2013-05-14 16:39:56,3.4508051,119.5,BTC
2013-05-14 16:40:26,0.125,119.43,BTC
2013-05-14 16:43:31,1.0,119.4,BTC
2013-05-14 16:43:47,2.0300331000000003,119.652,BTC
2013-05-14 16:44:47,2.0300331000000003,119.652,BTC
2013-05-14 16:45:04,18.0,119.4,BTC
2013-05-14 16:45:35,0.2,119.4,BTC
2013-05-14 16:49:29,2.4271189,119.6,BTC
2013-05-14 17:00:48,2.8950169,119.699,BTC
2013-05-14 17:29:20,0.1,119.06,BTC
2013-05-14 17:32:01,3.38,119.05,BTC
2013-05-14 17:41:41,64.8236091,119.073,BTC
2013-05-14 17:41:42,0.5959949999999999,119.07,BTC
2013-05-14 17:41:42,0.3,118.49,BTC
2013-05-14 17:41:43,3.0,118.35,BTC
2013-05-14 17:41:44,0.1,118.755,BTC
2013-05-14 17:41:44,0.1,118.742,BTC
2013-05-14 17:41:45,4.5,118.7,BTC
2013-05-14 17:41:46,0.1,118.68,BTC
2013-05-14 17:41:46,0.07716160000000001,118.665,BTC
2013-05-14 17:41:47,0.1,118.63,BTC
2013-05-14 17:41:47,0.64415,118.6,BTC
2013-05-14 17:41:48,0.1,118.591,BTC
2013-05-14 17:41:50,2.5,118.501,BTC
2013-05-14 17:41:50,0.46,118.499,BTC
2013-05-14 17:41:51,22.5617009,118.45,BTC
2013-05-14 17:41:51,0.1,118.427,BTC
2013-05-14 17:41:52,0.9577664,118.4,BTC
2013-05-14 17:41:52,0.16,118.35,BTC
2013-05-14 17:41:53,0.1627125,118.305,BTC
2013-05-14 17:41:54,0.25,118.27,BTC
2013-05-14 17:41:54,0.26321350000000004,118.237,BTC
2013-05-14 17:41:55,0.3369153,118.21,BTC
2013-05-14 17:50:30,7.3378012,118.811,BTC
2013-05-14 17:57:10,30.0,119.0,BTC
2013-05-14 18:20:43,1.0,119.39,BTC
2013-05-14 18:26:50,4.88,118.5,BTC
2013-05-14 18:27:05,0.46,118.499,BTC
2013-05-14 18:55:48,2.0,118.513,BTC
2013-05-14 19:09:39,0.55,118.59,BTC
2013-05-14 19:09:40,3.8585654,118.5,BTC
2013-05-14 19:09:43,30.4,117.91,BTC
2013-05-14 19:09:43,38.883189,118.1,BTC
2013-05-14 19:09:44,24.0,118.09,BTC
2013-05-14 19:09:45,24.0,118.08,BTC
2013-05-14 19:09:45,24.0,118.06,BTC
2013-05-14 19:09:46,4.4787385,118.05,BTC
2013-05-14 19:11:52,0.5,118.8,BTC
2013-05-14 19:26:28,20.0,118.5,BTC
2013-05-14 19:38:27,1.0,118.65,BTC
2013-05-14 19:43:56,10.0,118.55,BTC
2013-05-14 19:49:05,9.0,118.1,BTC
2013-05-14 19:51:03,10.0,117.55,BTC
2013-05-14 19:51:23,0.3,117.35,BTC
2013-05-14 19:51:40,5.0,117.0,BTC
2013-05-14 19:52:14,25.0,117.1,BTC
2013-05-14 19:52:46,0.3,116.9,BTC
2013-05-14 19:53:15,0.1,117.0,BTC
