timestamp,amount,price,symbol
2013-01-21 10:33:01,3.0,16.625999999999998,BTC
2013-01-21 12:21:10,0.17104,16.727999999999998,BTC
2013-01-21 12:43:21,42.84,16.911498,BTC
2013-01-21 12:53:35,0.8885963,16.931898,BTC
2013-01-21 14:34:14,1.63,16.9013898,BTC
2013-01-21 15:35:43,0.1706344,17.136,BTC
2013-01-21 16:02:52,0.010759999999999999,17.1359898,BTC
2013-01-21 17:06:23,25.0,16.983,BTC
2013-01-21 19:48:32,20.0,17.12988,BTC
2013-01-21 21:59:06,0.695,16.8555,BTC
2013-01-21 21:59:50,0.01328376,16.870810199999998,BTC
2013-01-21 23:21:21,0.13692863,17.136,BTC
2013-01-21 23:21:26,0.05667012,17.136,BTC
2013-01-21 23:21:35,0.21962307,17.136,BTC
2013-01-22 00:07:28,0.03692669,17.212398,BTC
2013-01-22 00:25:50,6.70764,17.2134792,BTC
2013-01-22 00:46:53,0.04515239,17.248189800000002,BTC
2013-01-22 00:50:40,0.02,17.2379898,BTC
2013-01-22 00:56:30,0.41596819999999995,17.2685796,BTC
2013-01-22 01:01:42,4.22219338,17.2380204,BTC
2013-01-22 01:06:37,0.018986199999999998,17.271649800000002,BTC
2013-01-22 01:13:16,0.05154306,17.238,BTC
2013-01-22 01:14:46,1.1105268,17.258389800000003,BTC
2013-01-22 01:31:43,4.13048493,17.248189800000002,BTC
2013-01-22 01:34:09,0.42853476,17.258389800000003,BTC
2013-01-22 01:36:56,0.03580388,17.238,BTC
2013-01-22 01:43:17,0.03583358,17.258389800000003,BTC
2013-01-22 01:45:12,0.24060691,17.2582674,BTC
2013-01-22 02:49:25,4.82304462,17.227687799999998,BTC
2013-01-22 02:50:03,0.24492814,17.2583796,BTC
2013-01-22 03:10:30,7.70610454,17.2074,BTC
2013-01-22 03:21:04,0.26821687,17.2482,BTC
2013-01-22 03:22:45,0.05819657,17.2571658,BTC
2013-01-22 04:28:50,0.04763227,17.2349298,BTC
2013-01-22 06:52:15,0.0713086,17.186989800000006,BTC
2013-01-22 06:54:00,0.06170876,17.2043196,BTC
2013-01-22 06:55:40,0.12451483,17.2176,BTC
2013-01-22 06:57:05,0.05311953,17.225749800000006,BTC
2013-01-22 06:59:01,0.01547292,17.2266678,BTC
2013-01-22 07:16:23,0.01,17.188938,BTC
2013-01-22 13:31:31,1.0,17.595,BTC
2013-01-22 14:24:28,0.00063233,17.85,BTC
2013-01-22 14:24:30,0.07234125,17.85,BTC
2013-01-22 14:24:33,200.0,17.85,BTC
2013-01-22 14:58:39,0.17358812,17.595,BTC
2013-01-22 14:58:40,180.0,17.595,BTC
2013-01-22 15:08:26,10.0,17.595,BTC
